timestamp;date_GMT;status;attendance;home_team_name;away_team_name;referee;Game Week;Pre-Match PPG (Home);Pre-Match PPG (Away);home_ppg;away_ppg;home_team_goal_count;away_team_goal_count;total_goal_count;total_goals_at_half_time;home_team_goal_count_half_time;away_team_goal_count_half_time;home_team_goal_timings;away_team_goal_timings;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;home_team_first_half_cards;home_team_second_half_cards;away_team_first_half_cards;away_team_second_half_cards;home_team_shots;away_team_shots;home_team_shots_on_target;away_team_shots_on_target;home_team_shots_off_target;away_team_shots_off_target;home_team_fouls;away_team_fouls;home_team_possession;away_team_possession;Home Team Pre-Match xG;Away Team Pre-Match xG;team_a_xg;team_b_xg;average_goals_per_match_pre_match;btts_percentage_pre_match;over_15_percentage_pre_match;over_25_percentage_pre_match;over_35_percentage_pre_match;over_45_percentage_pre_match;over_15_HT_FHG_percentage_pre_match;over_05_HT_FHG_percentage_pre_match;over_15_2HG_percentage_pre_match;over_05_2HG_percentage_pre_match;average_corners_per_match_pre_match;average_cards_per_match_pre_match;odds_ft_home_team_win;odds_ft_draw;odds_ft_away_team_win;odds_ft_over15;odds_ft_over25;odds_ft_over35;odds_ft_over45;odds_btts_yes;odds_btts_no;stadium_name
1683309600;May 05 2023 - 6:00pm;complete;N/A;Boca Juniors Women;Ferro Carril Oeste Women;N/A;10;3.00;0.60;3.00;0.27;1;0;1;0;0;0;60;;6;2;3;0;2;0;1;2;1;1;14;2;5;2;9;0;-1;-1;50;50;1.66;1.10;2.05;0.54;2.33;0;78;45;10;0;23;65;45;78;10.15;3.90;1.17;6.50;12.00;0.00;1.35;2.10;0.00;0.00;0.00;Complejo Casa Amarilla Pedro Pompilio (Ciudad de Buenos Aires)
1683388800;May 06 2023 - 4:00pm;complete;N/A;Gimnasia La Plata W;River Plate Women;N/A;10;1.00;0.25;1.27;1.44;0;3;3;1;0;1;;26,62,76;2;4;3;0;1;1;1;2;0;2;7;16;5;9;2;7;-1;-1;51;49;1.24;1.43;1.14;2.23;1.68;10;35;35;10;10;23;55;23;48;8.75;4.34;4.77;3.79;1.57;0.00;1.77;0.00;0.00;0.00;0.00;Estadio Juan Carmelo Zerillo (La Plata- Provincia de Buenos Aires)
1683388800;May 06 2023 - 4:00pm;complete;N/A;SAT W;Estudiantes La Plata Women;N/A;10;1.25;0.80;0.73;0.75;0;0;0;0;0;0;;;2;7;-1;-1;-1;-1;-1;-1;-1;-1;12;11;6;2;6;9;-1;-1;50;50;1.16;1.28;1.69;1.40;2.90;65;88;63;20;10;55;78;20;78;7.70;6.55;2.47;3.08;2.56;0.00;1.85;0.00;0.00;0.00;0.00;Camping Moreno SATSAID (Moreno- Provincia de Buenos Aires)
1683396000;May 06 2023 - 6:00pm;complete;N/A;Platense Women;HuracÇ­n Women;N/A;10;2.60;1.00;2.50;0.64;2;0;2;2;2;0;23,42;;1;4;3;0;2;0;1;2;1;1;4;3;4;0;0;3;-1;-1;50;50;1.65;1.41;0.62;0.47;1.67;54;74;10;0;0;0;64;30;74;8.53;7.10;2.30;3.15;2.90;1.47;2.07;0.00;0.00;0.00;0.00;Estadio Ciudad de Vicente LÇüpez (Vicente LÇüpez- Provincia de Buenos Aires)
1683468000;May 07 2023 - 2:00pm;complete;N/A;Defensores de Belgrano W;LanÇ§s Women;N/A;10;0.00;0.00;0.73;0.30;2;0;2;1;1;0;16,69;;1;7;1;0;1;0;1;0;1;0;17;5;8;4;9;1;-1;-1;50;50;0.91;0.88;2.19;1.20;4.65;33;90;68;58;58;58;78;90;90;6.95;4.80;4.00;3.80;1.67;0.00;1.55;2.35;0.00;0.00;0.00;Estadio Nueva EspaÇña (Capital Federal- Ciudad de Buenos Aires)
1683468000;May 07 2023 - 2:00pm;complete;N/A;San Lorenzo Women;Independiente Women;N/A;10;2.50;2.00;1.82;1.27;1;4;5;0;0;0;51;64,69,77,78;4;2;4;0;2;0;1;3;1;1;14;11;9;7;5;4;-1;-1;50;50;1.92;1.81;2.13;1.62;2.15;20;58;35;23;13;23;68;23;68;8.80;4.67;1.67;3.60;4.30;0.00;1.86;0.00;0.00;0.00;0.00;Cancha Auxiliar San Lorenzo (Capital Federal- Ciudad de Buenos Aires)
1683482400;May 07 2023 - 6:00pm;complete;N/A;UAI Urquiza Women;El Porvenir Women;N/A;10;2.20;0.75;2.23;0.40;7;2;9;4;2;2;5,4501,54,84,88,9002,9003;25,35;7;2;1;0;1;0;0;1;1;0;14;4;8;3;6;1;-1;-1;50;50;1.91;1.26;1.99;0.66;2.78;10;65;55;45;23;23;78;43;78;12.85;5.75;1.04;9.65;24.25;0.00;1.18;1.57;1.92;0.00;0.00;Estadio Monumental de Villa Lynch (General San MartÇðn- Provincia de Buenos Aires)
1683482400;May 07 2023 - 6:00pm;complete;N/A;Banfield W;Estudiantes Caseros W;N/A;10;1.00;0.20;0.89;0.91;0;3;3;0;0;0;;57,59,69;1;5;4;0;6;0;3;1;2;4;12;11;5;6;7;5;-1;-1;50;50;1.30;1.33;1.48;1.76;1.18;10;30;10;0;0;10;30;20;45;10.00;4.00;2.05;3.30;3.20;0.00;1.75;0.00;0.00;0.00;0.00;Predio Luis GuillÇün (Luis GuillÇün- Provincia de Buenos Aires)
1683568800;May 08 2023 - 6:00pm;complete;N/A;Rosario Central W;Excursionistas Women;N/A;10;2.50;0.80;1.89;0.83;2;0;2;1;1;0;11,67;;2;3;3;0;2;0;1;2;1;1;18;9;8;6;10;3;-1;-1;50;50;1.56;1.19;2.22;1.47;2.30;43;78;55;10;0;23;58;33;78;6.65;5.08;1.41;4.48;6.25;0.00;1.65;2.29;0.00;0.00;0.00;Estadio Gigante de Arroyito (Rosario- Provincia de Santa Fe)
1683741600;May 10 2023 - 6:00pm;complete;N/A;Ferro Carril Oeste Women;SAT W;N/A;11;2.50;0.80;1.91;1.36;0;1;1;1;0;1;;16;3;5;1;0;2;0;0;1;0;2;7;8;4;6;3;2;-1;-1;50;50;1.66;1.22;1.21;1.38;2.60;23;68;55;35;13;43;65;35;58;3.40;5.58;1.53;4.00;4.50;0.00;1.68;0.00;0.00;0.00;0.00;Cancha Auxiliar Ferro Carril Oeste (Capital Federal- Ciudad de Buenos Aires)
1683741600;May 10 2023 - 6:00pm;complete;N/A;Estudiantes La Plata Women;Banfield W;N/A;11;1.25;1.20;0.60;1.58;0;1;1;0;0;0;;63;1;5;6;0;2;0;3;3;1;1;7;12;5;8;2;4;-1;-1;50;50;1.02;1.67;1.12;1.76;2.63;45;78;43;33;10;13;88;43;78;5.75;9.20;1.73;3.75;3.75;0.00;1.76;0.00;0.00;0.00;0.00;Country Club de Estudiantes de La Plata (La Plata- Provincia de Buenos Aires)
1683741600;May 10 2023 - 6:00pm;complete;N/A;El Porvenir Women;Gimnasia La Plata W;N/A;11;0.20;0.75;1.00;0.82;1;1;2;1;0;1;55;4501;4;7;3;0;2;0;1;2;1;1;8;7;4;2;4;5;-1;-1;48;52;0.86;0.92;1.20;1.06;2.28;33;55;43;20;10;10;45;45;75;5.75;4.47;3.40;3.50;1.90;0.00;1.76;0.00;0.00;0.00;0.00;Estadio Gildo Francisco Ghersinich (Gerli- Provincia de Buenos Aires)
1683813600;May 11 2023 - 2:00pm;complete;N/A;Lanus Women;Rosario Central W;N/A;11;0.80;2.20;0.67;2.25;0;3;3;1;0;1;;17,55,60;3;4;2;0;3;0;1;1;2;1;6;8;3;5;3;3;-1;-1;50;50;1.09;1.68;1.12;1.30;2.30;50;60;30;20;10;30;60;10;90;8.40;6.25;5.00;3.90;1.62;0.00;1.81;0.00;0.00;0.00;0.00;Predio LanÇ§s Auxiliar (ValentÇðn Alsina- Provincia de Buenos Aires)
1683820800;May 11 2023 - 4:00pm;complete;N/A;Estudiantes Caseros W;UAI Urquiza Women;N/A;11;0.25;2.50;1.55;2.80;0;4;4;4;0;4;;4,10,17,19;2;0;2;0;2;0;0;2;1;1;9;11;4;9;5;2;-1;-1;50;50;1.47;1.70;1.16;1.56;2.75;63;75;63;25;13;38;100;38;63;8.00;5.50;9.50;5.70;1.19;0.00;1.46;2.20;0.00;0.00;0.00;Predio MartÇðn Coronado (MartÇðn Coronado- Provincia de Buenos Aires)
1683820800;May 11 2023 - 4:00pm;complete;N/A;Huracan Women;Racing Club Women;N/A;11;2.20;1.75;1.91;1.90;0;2;2;1;0;1;;7,9002;10;1;3;0;3;0;1;2;1;2;14;6;2;5;12;1;12;16;45;55;1.20;1.41;1.40;0.93;2.48;10;45;25;13;13;13;53;25;58;6.70;5.40;3.65;3.45;1.97;0.00;1.83;0.00;0.00;0.00;0.00;Predio La Quemita (Capital Federal- Ciudad de Buenos Aires)
1683828000;May 11 2023 - 6:00pm;complete;N/A;Excursionistas Women;San Lorenzo Women;N/A;11;2.00;2.20;1.80;1.50;3;0;3;2;2;0;8,19,85;;3;6;1;0;2;0;1;0;0;2;14;27;9;8;5;19;7;6;46;54;1.67;1.74;1.96;2.98;1.94;47;57;47;0;0;27;80;30;30;6.93;3.33;9.45;4.85;1.23;0.00;1.65;0.00;4.75;0.00;0.00;Estadio de Excursionistas (Capital Federal- Ciudad de Buenos Aires)
1683828000;May 11 2023 - 6:00pm;complete;N/A;River Plate Women;Platense Women;N/A;11;2.20;2.00;2.30;1.30;2;1;3;2;2;0;2,1;80;4;2;3;0;5;0;3;0;2;3;10;4;7;2;3;2;11;18;54;46;1.73;1.15;1.72;0.90;1.70;43;63;20;0;0;43;53;10;55;8.10;8.20;1.49;3.80;5.24;0.00;1.93;0.00;0.00;0.00;0.00;River Camp Cancha 7 (Ezeiza- Provincia de Buenos Aires)
1683829800;May 11 2023 - 6:30pm;complete;N/A;Belgrano W;Defensores de Belgrano W;N/A;11;1.20;0.00;1.73;0.00;2;0;2;1;1;0;30,49;;3;5;3;0;0;0;0;3;0;0;15;6;7;0;8;6;-1;-1;50;50;1.58;0.68;2.00;0.77;2.85;20;90;65;20;10;33;80;43;90;6.90;6.25;1.14;6.95;15.25;0.00;1.44;2.16;0.00;0.00;0.00;Predio Armando PÇ¸rez (CÇürdoba- Provincia de CÇürdoba)
1683837000;May 11 2023 - 8:30pm;complete;N/A;Independiente Women;Boca Juniors Women;N/A;11;2.25;2.20;2.00;2.25;1;1;2;1;0;1;52;18;2;6;3;0;3;0;1;2;1;2;5;16;4;8;1;8;-1;-1;50;50;1.43;1.82;0.98;2.15;2.13;10;68;33;23;0;20;55;35;80;9.30;3.45;6.37;4.20;1.37;0.00;1.88;0.00;0.00;0.00;0.00;Estadio Libertadores de AmÇ¸rica (Avellaneda- Provincia de Buenos Aires)
1684080000;May 14 2023 - 4:00pm;complete;N/A;Gimnasia La Plata W;Estudiantes Caseros W;N/A;12;0.83;0.67;1.27;0.91;2;0;2;2;2;0;12,15;;4;6;0;0;3;0;0;0;0;3;8;12;3;5;5;7;-1;-1;49;51;1.22;1.40;1.09;1.55;1.83;17;50;33;9;9;17;59;42;42;8.66;4.80;2.15;2.90;3.20;0.00;2.20;0.00;0.00;0.00;0.00;Estancia Chica Club de Gimnasia y Esgrima La Plata (Abasto- Provincia de Buenos Aires)
1684087200;May 14 2023 - 6:00pm;complete;N/A;SAT W;Independiente Women;N/A;12;1.20;2.17;0.73;1.27;1;1;2;0;0;0;65;68;4;3;0;0;3;0;0;0;0;3;11;10;4;5;7;5;17;11;50;50;1.26;1.78;1.46;1.30;1.97;45;55;27;17;9;29;55;17;64;7.53;5.58;4.75;4.00;1.53;0.00;1.76;0.00;0.00;0.00;0.00;Camping Moreno SATSAID (Moreno- Provincia de Buenos Aires)
1684166400;May 15 2023 - 4:00pm;complete;N/A;Defensores de Belgrano W;HuracÇ­n Women;N/A;12;0.50;0.75;0.73;0.64;1;1;2;1;1;0;16;60;2;6;1;0;1;0;1;0;0;1;5;15;4;2;1;13;14;9;50;50;1.12;1.18;0.89;1.62;2.92;42;79;25;17;17;29;79;34;67;6.33;6.00;9.00;4.60;1.30;0.00;1.70;0.00;0.00;0.00;0.00;Estadio Juan Pasquale (Capital Federal- Ciudad de Buenos Aires)
1684166400;May 15 2023 - 4:00pm;complete;N/A;Banfield W;Ferro Carril Oeste Women;N/A;12;0.80;0.50;0.89;0.27;2;0;2;2;2;0;4,9;;4;3;5;0;4;0;1;4;3;1;13;16;5;2;8;14;21;13;46;54;1.34;1.01;1.60;1.71;1.69;0;44;27;9;0;9;34;27;72;6.57;5.00;2.75;3.00;2.50;0.00;1.91;0.00;0.00;0.00;0.00;Predio Luis GuillÇün (Luis GuillÇün- Provincia de Buenos Aires)
1684174200;May 15 2023 - 6:10pm;complete;N/A;Boca Juniors Women;Excursionistas Women;N/A;12;3.00;0.67;3.00;0.83;7;0;7;3;3;0;35,39,45,54,72,85,86;;2;2;2;0;0;0;0;2;0;0;25;4;13;2;12;2;-1;-1;50;50;1.74;1.25;3.25;0.72;2.25;25;72;45;9;0;19;45;37;82;9.10;4.40;1.07;8.50;21.00;0.00;1.22;2.10;0.00;0.00;0.00;Complejo Casa Amarilla Pedro Pompilio (Ciudad de Buenos Aires)
1684175400;May 15 2023 - 6:30pm;complete;N/A;Belgrano W;LanÇ§s Women;N/A;12;1.50;0.00;1.73;0.30;3;1;4;3;2;1;33,41,55;16;11;3;1;0;2;0;1;0;1;1;25;4;14;2;11;2;3;11;55;45;1.66;0.95;3.21;0.76;3.50;27;92;64;47;39;47;74;65;92;8.57;5.60;1.27;4.75;8.00;0.00;1.74;0.00;0.00;0.00;0.00;Predio Armando PÇ¸rez (CÇürdoba- Provincia de CÇürdoba)
1684245600;May 16 2023 - 2:00pm;complete;N/A;Platense Women;El Porvenir Women;N/A;12;2.67;0.60;2.50;0.40;3;1;4;1;0;1;46,57,90;4501;3;5;2;0;6;0;0;2;1;5;12;7;6;2;6;5;-1;-1;46;54;1.48;1.14;1.74;1.04;3.00;27;72;39;30;20;29;74;45;74;9.10;5.43;1.20;6.00;12.00;0.00;1.63;0.00;0.00;0.00;0.00;Predio Alejandro Mariani DolÇ­n (Capital Federal- Ciudad de Buenos Aires)
1684252800;May 16 2023 - 4:00pm;complete;N/A;Racing Club Women;River Plate Women;N/A;12;1.50;0.80;1.75;1.44;1;0;1;1;1;0;11;;1;3;2;0;4;0;0;2;2;2;9;4;4;0;5;4;-1;-1;51;49;1.32;1.59;1.33;0.80;2.00;9;47;47;9;9;19;64;37;74;8.40;7.42;2.63;3.00;2.45;0.00;2.20;0.00;0.00;0.00;0.00;Tita Mattiusi Predio Racing Club (SarandÇð- Provincia de Buenos Aires)
1684252800;May 16 2023 - 4:00pm;complete;N/A;San Lorenzo Women;Rosario Central W;N/A;12;2.00;2.33;1.82;2.25;0;2;2;0;0;0;;47,63;5;2;1;0;1;0;0;1;0;1;14;6;5;3;9;3;10;9;50;50;1.96;1.62;1.70;0.89;2.92;35;82;47;29;29;19;72;37;90;8.50;5.25;2.20;3.00;3.00;0.00;2.05;0.00;0.00;0.00;0.00;Cancha Auxiliar San Lorenzo (Capital Federal- Ciudad de Buenos Aires)
1684260600;May 16 2023 - 6:10pm;complete;N/A;UAI Urquiza Women;Estudiantes La Plata Women;N/A;12;2.33;0.83;2.23;0.75;2;0;2;0;0;0;;;7;1;0;0;0;0;0;0;0;0;12;6;8;2;4;4;14;14;50;50;1.92;1.30;0.00;0.00;3.50;50;83;75;42;25;42;75;50;75;12.17;5.20;1.08;9.00;16.00;0.00;1.26;1.83;2.20;0.00;0.00;Estadio Monumental de Villa Lynch (General San MartÇðn- Provincia de Buenos Aires)
1684591200;May 20 2023 - 2:00pm;complete;N/A;Ferro Carril Oeste Women;UAI Urquiza Women;N/A;13;2.00;2.60;1.91;2.80;1;2;3;2;0;2;9001;35,44;0;8;0;0;2;1;0;0;0;3;6;24;5;11;1;13;-1;-1;50;50;1.57;1.67;1.19;3.13;2.60;30;60;40;40;20;30;80;30;50;6.60;4.40;14.00;6.50;1.13;0.00;1.47;2.31;0.00;0.00;0.00;Predio RaÇ§l Florentino Di Carlo (Pontevedra)
1684598400;May 20 2023 - 4:00pm;complete;N/A;Lanus Women;San Lorenzo Women;N/A;13;0.67;1.83;0.67;1.50;2;1;3;3;2;1;32,36;26;2;2;1;0;1;0;0;1;1;0;13;21;9;8;4;13;-1;-1;55;45;1.10;1.94;1.84;2.38;2.17;42;67;59;9;0;33;59;34;75;7.67;4.25;8.50;5.00;1.25;0.00;1.55;2.30;3.80;0.00;0.00;Predio LanÇ§s Auxiliar (ValentÇðn Alsina- Provincia de Buenos Aires)
1684598400;May 20 2023 - 4:00pm;complete;N/A;Rosario Central W;Boca Juniors Women;N/A;13;2.60;2.00;1.89;2.25;0;2;2;2;0;2;;36,4501;3;4;2;0;2;0;1;1;0;2;2;18;2;10;0;8;-1;-1;41;59;1.72;1.88;0.49;2.27;2.00;27;74;37;9;0;27;74;19;74;9.63;4.00;7.00;4.00;1.36;0.00;1.89;0.00;0.00;0.00;0.00;Estadio Gigante de Arroyito (Rosario- Provincia de Santa Fe)
1684605600;May 20 2023 - 6:00pm;complete;N/A;Huracan Women;Belgrano W;N/A;13;1.83;1.40;1.91;1.00;1;0;1;0;0;0;86;;2;3;4;2;2;1;1;5;0;3;9;7;5;4;4;3;-1;-1;50;50;1.23;1.40;1.49;1.24;1.07;9;25;0;0;0;0;52;0;55;9.97;4.50;2.57;2.91;2.58;0.00;2.15;0.00;0.00;0.00;0.00;Estadio TomÇ­s Adolfo DucÇü (Capital Federal- Ciudad de Buenos Aires)
1684677600;May 21 2023 - 2:00pm;complete;N/A;Independiente Women;Banfield W;N/A;13;2.00;1.50;2.00;1.58;0;2;2;0;0;0;;59,73;3;5;2;0;2;0;1;1;1;1;6;10;3;5;3;5;-1;-1;50;50;1.34;1.68;1.05;1.44;2.44;27;74;35;27;9;0;72;45;92;7.37;5.40;1.47;4.00;5.50;0.00;1.99;0.00;0.00;0.00;0.00;Estadio Libertadores de AmÇ¸rica (Avellaneda- Provincia de Buenos Aires)
1684684800;May 21 2023 - 4:00pm;complete;N/A;Estudiantes La Plata Women;Gimnasia La Plata W;N/A;13;1.00;0.80;0.60;0.82;2;2;4;3;1;2;43,86;3,14;2;2;4;0;5;1;3;1;1;5;7;13;4;8;3;5;-1;-1;48;52;1.04;0.95;1.15;1.83;1.90;40;60;20;10;0;10;60;30;70;6.00;8.50;2.38;3.00;2.80;0.00;2.45;0.00;0.00;0.00;0.00;Cancha 5 de Country de City Bell (City Bell- Provincia de Buenos Aires)
1684692000;May 21 2023 - 6:00pm;complete;N/A;River Plate Women;Defensores de Belgrano W;N/A;13;2.33;0.00;2.30;0.00;2;0;2;1;1;0;16,5;;11;1;0;0;2;0;0;0;1;1;20;3;8;2;12;1;-1;-1;50;50;1.72;0.70;2.41;0.49;2.45;34;100;45;0;0;44;92;19;84;7.50;5.77;1.03;17.77;31.00;0.00;1.28;1.77;1.89;0.00;0.00;Polideportivo CA River Plate (Predio Ezeiza) (Ezeiza- Provincia de Buenos Aires)
1684764000;May 22 2023 - 2:00pm;complete;N/A;Estudiantes Caseros W;Platense Women;N/A;13;0.20;1.60;1.55;1.30;3;0;3;3;3;0;13,26,43;;4;7;2;0;2;0;1;1;1;1;13;9;8;3;5;6;-1;-1;50;50;1.41;1.10;1.84;1.27;2.40;50;70;60;20;0;50;70;20;60;5.60;7.80;3.09;3.13;1.98;0.00;1.82;0.00;0.00;0.00;0.00;Predio Alejandro Mariani DolÇ­n (Capital Federal- Ciudad de Buenos Aires)
1684778400;May 22 2023 - 6:00pm;complete;N/A;Excursionistas Women;SAT W;N/A;13;2.25;1.17;1.80;1.36;1;1;2;2;1;1;33;15;1;3;3;0;3;0;1;2;1;2;3;2;2;2;1;0;1;0;50;50;1.74;1.25;0.38;0.33;2.00;21;50;50;9;0;50;92;9;29;5.25;5.00;2.67;3.10;2.42;0.00;1.83;0.00;0.00;0.00;0.00;Estadio de Excursionistas (Capital Federal- Ciudad de Buenos Aires)
1684864800;May 23 2023 - 6:00pm;complete;N/A;El Porvenir Women;Racing Club Women;N/A;13;0.33;2.00;1.00;1.90;3;0;3;0;0;0;49,73,83;;2;7;2;0;2;1;1;1;1;2;13;10;8;3;5;7;-1;-1;50;50;0.92;1.31;1.76;1.46;3.04;25;64;45;27;19;19;45;37;90;4.53;5.00;10.02;6.32;1.17;0.00;1.53;2.28;0.00;0.00;0.00;Estadio Gildo Francisco Ghersinich (Gerli- Provincia de Buenos Aires)
1685124000;May 26 2023 - 6:00pm;complete;N/A;Huracan Women;LanÇ§s Women;N/A;14;2.00;0.00;1.91;0.30;2;0;2;0;0;0;58,62;;2;0;3;0;2;0;1;2;1;1;16;11;7;6;9;5;-1;-1;50;50;1.27;0.92;2.01;1.47;2.65;24;72;34;34;25;34;77;34;79;8.88;5.79;1.33;4.33;7.00;0.00;1.78;0.00;0.00;0.00;0.00;Predio La Quemita (Capital Federal- Ciudad de Buenos Aires)
1685142900;May 26 2023 - 11:15pm;complete;N/A;Belgrano W;River Plate Women;N/A;14;1.71;0.67;1.73;1.44;0;2;2;1;0;1;;4502,7;5;6;3;0;6;0;1;2;1;5;5;8;2;4;3;4;7;8;50;50;1.92;1.46;0.76;1.22;2.49;22;68;61;22;7;30;69;38;77;10.14;5.60;3.40;3.15;2.00;0.00;1.81;0.00;0.00;0.00;0.00;Estadio Julio CÇ¸sar Villagra (Ciudad de CÇürdoba- Provincia de CÇürdoba)
1685200200;May 27 2023 - 3:10pm;complete;N/A;SAT W;Rosario Central W;N/A;14;1.17;2.43;0.73;2.25;0;2;2;2;0;2;;20,35;7;2;3;0;2;0;1;2;1;1;14;7;8;6;6;1;11;7;50;50;1.30;1.51;1.98;1.17;2.19;47;77;23;7;7;24;61;30;84;7.47;4.91;4.60;3.55;1.74;0.00;2.00;0.00;0.00;0.00;0.00;Estadio Ferrocarril Midland (Libertad- Provincia de Buenos Aires)
1685203200;May 27 2023 - 4:00pm;complete;N/A;Racing Club Women;Estudiantes Caseros W;N/A;14;1.71;0.57;1.75;0.91;1;3;4;3;1;2;17;14,27,78;5;3;0;1;1;0;0;1;0;1;11;12;6;11;5;1;14;13;59;41;1.32;1.43;1.63;1.87;1.86;14;50;29;7;7;22;64;36;50;8.57;7.12;1.37;5.20;6.80;0.00;1.55;0.00;0.00;0.00;0.00;Tita Mattiusi Predio Racing Club (SarandÇð- Provincia de Buenos Aires)
1685210400;May 27 2023 - 6:00pm;complete;N/A;Banfield W;Excursionistas Women;N/A;14;1.17;0.57;0.89;0.83;0;0;0;0;0;0;;;2;3;-1;-1;-1;-1;-1;-1;-1;-1;6;4;3;2;3;2;-1;-1;50;50;1.39;1.16;1.15;0.78;2.24;22;60;37;15;7;23;37;30;68;5.93;5.42;1.67;3.40;4.50;0.00;1.70;0.00;0.00;0.00;0.00;Predio Luis GuillÇün (Luis GuillÇün- Provincia de Buenos Aires)
1685210400;May 27 2023 - 6:00pm;complete;N/A;Boca Juniors Women;San Lorenzo Women;N/A;14;3.00;1.57;3.00;1.50;3;0;3;1;1;0;3,63,75;;2;2;2;0;2;0;0;2;0;2;11;9;5;5;6;4;-1;-1;50;50;1.99;2.00;1.50;1.54;2.63;29;77;61;9;9;38;61;47;70;9.54;3.03;1.18;5.00;15.00;0.00;2.02;0.00;0.00;0.00;0.00;Complejo Casa Amarilla Pedro Pompilio (Ciudad de Buenos Aires)
1685282400;May 28 2023 - 2:00pm;complete;N/A;Defensores de Belgrano W;El Porvenir Women;N/A;14;0.57;0.50;0.73;0.40;0;0;0;0;0;0;;;1;3;-1;-1;-1;-1;-1;-1;-1;-1;9;7;5;2;4;5;-1;-1;50;50;1.09;1.12;1.38;1.06;4.00;38;77;55;48;31;31;85;54;85;7.38;5.57;2.33;3.40;2.75;0.00;1.78;0.00;0.00;0.00;0.00;Estadio Nueva EspaÇña (Capital Federal- Ciudad de Buenos Aires)
1685289600;May 28 2023 - 4:00pm;complete;N/A;Gimnasia La Plata W;Ferro Carril Oeste Women;N/A;14;1.14;0.43;1.27;0.27;1;0;1;1;1;0;35;;6;7;2;0;2;0;1;1;0;2;14;8;8;4;6;4;17;11;51;49;1.20;1.11;1.92;1.25;2.00;7;57;29;14;7;29;71;29;50;6.14;4.17;2.25;3.05;2.95;0.00;1.95;0.00;0.00;0.00;0.00;Estadio Juan Carmelo Zerillo (La Plata- Provincia de Buenos Aires)
